customer_id,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,tenure_months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,subscription_type,Paperless Billing,payment_method,monthly_price,total_revenue,Churn Label,churn,Churn Score,CLTV,Churn Reason,predicted_churn_probability
3243-ZHOHY,1,United States,California,Escondido,92025,"33.081478, -117.033814",33.081478,-117.033814,Female,No,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,296.15,No,0,72,5052,,0.05271231988859624
5186-EJEGL,1,United States,California,Escondido,92026,"33.21846, -117.116916",33.21846,-117.116916,Male,No,No,No,9,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,69.5,653.25,No,0,72,3628,,0.3233107405517187
7527-QNRUS,1,United States,California,Escondido,92027,"33.141265, -116.967221",33.141265,-116.967221,Male,No,Yes,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,25.15,412.6,No,0,33,3931,,0.020198781218670896
2203-GHNWN,1,United States,California,Julian,92036,"32.980678, -116.262854",32.980678,-116.262854,Female,No,Yes,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,79.65,1928.7,No,0,72,3816,,0.4191689653796651
3878-AVSOQ,1,United States,California,La Jolla,92037,"32.853743, -117.25034",32.853743,-117.25034,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.25,71.25,No,0,49,5033,,0.7310172011726876
3258-SYSWS,1,United States,California,Lakeside,92040,"32.909873, -116.906774",32.909873,-116.906774,Male,Yes,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),113.8,7845.8,No,0,56,4598,,0.05253631509659217
5296-PSYVW,1,United States,California,Oceanside,92054,"33.351059, -117.420557",33.351059,-117.420557,Female,No,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,24.55,1750.7,No,0,52,4169,,0.0019296510951199752
6319-QSUSR,1,United States,California,Oceanside,92056,"33.194742, -117.29032",33.194742,-117.29032,Female,No,No,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.7,216.2,No,0,67,3838,,0.13666446123648784
0512-FLFDW,1,United States,California,Palomar Mountain,92060,"33.309852, -116.823091",33.309852,-116.823091,Female,Yes,Yes,No,60,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),100.5,6029.0,No,0,34,6442,,0.13022711074378804
0487-CRLZF,1,United States,California,Poway,92064,"32.984395, -117.013454",32.984395,-117.013454,Female,No,No,No,49,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.45,3721.9,No,0,60,4517,,0.023150717227638645
2107-FBPTK,1,United States,California,Ramona,92065,"33.044541, -116.833922",33.044541,-116.833922,Female,Yes,No,No,30,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.1,3121.1,No,0,59,5655,,0.5525604666366345
9451-WLYRI,1,United States,California,Ranchita,92066,"33.215251, -116.53633",33.215251,-116.53633,Female,No,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.05,990.45,No,0,74,6160,,0.007352155622257066
8219-VYBVI,1,United States,California,Rancho Santa Fe,92067,"33.012751, -117.200617",33.012751,-117.200617,Male,No,No,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.0,1004.35,No,0,55,4295,,0.006522838865779486
1991-VOPLL,1,United States,California,San Marcos,92069,"33.162624, -117.170863",33.162624,-117.170863,Female,No,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.05,157.65,No,0,61,3248,,0.14803899994971478
9738-QLWTP,1,United States,California,Santa Ysabel,92070,"33.174725, -116.743329",33.174725,-116.743329,Male,No,No,No,39,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,81.9,3219.75,No,0,46,3446,,0.2658855310935727
1016-DJTSV,1,United States,California,Santee,92071,"32.847336, -116.997605",32.847336,-116.997605,Male,Yes,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,572.85,No,0,20,5242,,0.6786847381707112
9419-IPPBE,1,United States,California,Solana Beach,92075,"33.001813, -117.263628",33.001813,-117.263628,Female,No,Yes,Yes,51,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,90.15,4554.85,No,0,22,5692,,0.21325575197669208
0174-QRVVY,1,United States,California,San Marcos,92078,"33.119028, -117.166036",33.119028,-117.166036,Male,No,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.35,1847.55,No,0,68,5747,,0.0012456019695352082
5699-BNCAS,1,United States,California,Valley Center,92082,"33.25283, -116.986079",33.25283,-116.986079,Male,Yes,No,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.65,1766.75,No,0,73,4788,,0.001200230454147237
2900-PHPLN,1,United States,California,Vista,92083,"33.17494, -117.242761",33.17494,-117.242761,Female,Yes,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.55,1462.05,No,0,22,5209,,0.0011726423094779444
8106-GWQOK,1,United States,California,Warner Springs,92086,"33.323705, -116.626907",33.323705,-116.626907,Male,No,Yes,No,38,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),60.0,2193.2,No,0,42,2187,,0.027434067740126657
8751-EDEKA,1,United States,California,Rancho Santa Fe,92091,"32.99356, -117.207121",32.99356,-117.207121,Female,No,Yes,No,28,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),89.9,2433.5,No,0,55,3676,,0.3995897120870198
6878-GGDWG,1,United States,California,San Diego,92101,"32.72523, -117.171346",32.72523,-117.171346,Female,No,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.4,641.15,No,0,31,3846,,0.053023821934503466
4039-PIMHX,1,United States,California,San Diego,92102,"32.716007, -117.117462",32.716007,-117.117462,Male,Yes,Yes,No,49,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Mailed check,49.8,2398.4,No,0,37,4306,,0.0138942729829113
8450-LUGUK,1,United States,California,San Diego,92103,"32.747484, -117.166877",32.747484,-117.166877,Female,No,Yes,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.1,861.85,No,0,36,3753,,0.007852316923424803
3604-WLABM,1,United States,California,San Diego,92104,"32.741499, -117.127409",32.741499,-117.127409,Female,No,No,No,10,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,54.25,583.0,No,0,43,2253,,0.4377808406129809
0795-GMVQO,1,United States,California,San Diego,92105,"32.741859, -117.090353",32.741859,-117.090353,Male,No,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),109.9,7332.4,No,0,26,5416,,0.13063596853637177
2259-OUUSZ,1,United States,California,San Diego,92106,"32.71346, -117.236378",32.71346,-117.236378,Male,No,No,No,7,No,No phone service,DSL,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),35.5,249.55,No,0,48,5124,,0.19317999285687232
1142-IHLOO,1,United States,California,San Diego,92107,"32.741852, -117.243453",32.741852,-117.243453,Female,No,No,No,51,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),87.55,4475.9,No,0,57,6021,,0.13480233195879954
4633-MKHYU,1,United States,California,San Diego,92109,"32.787836, -117.232376",32.787836,-117.232376,Female,No,No,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,88.4,788.6,No,0,32,2952,,0.5448558652878815
6257-RJOHI,1,United States,California,San Diego,92110,"32.76501, -117.19938",32.76501,-117.19938,Male,No,No,No,4,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.8,202.3,No,0,47,4521,,0.3660247366173864
1545-JFUML,1,United States,California,San Diego,92111,"32.805518, -117.169052",32.805518,-117.169052,Male,No,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,99.0,6994.6,No,0,31,5295,,0.06506297821505609
7826-VVKWT,1,United States,California,San Diego,92114,"32.707892, -117.05512",32.707892,-117.05512,Female,Yes,Yes,Yes,24,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,96.55,2263.45,No,0,73,4309,,0.1947413104075355
1353-GHZOS,1,United States,California,San Diego,92115,"32.762506, -117.07245",32.762506,-117.07245,Male,No,Yes,No,22,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),59.75,1374.35,No,0,31,3947,,0.12912146019002826
2587-EKXTS,1,United States,California,San Diego,92116,"32.765299, -117.122565",32.765299,-117.122565,Male,No,No,No,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,111.5,4915.15,No,0,26,2827,,0.4899283313438949
5442-BXVND,1,United States,California,San Diego,92117,"32.825086, -117.199424",32.825086,-117.199424,Female,No,Yes,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.25,838.5,No,0,73,5531,,0.05287591898080483
9753-OYLBX,1,United States,California,San Diego,92122,"32.85723, -117.209774",32.85723,-117.209774,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.5,20.5,No,0,54,4454,,0.21251851902611077
2364-UFROM,1,United States,California,San Diego,92123,"32.808814, -117.134694",32.808814,-117.134694,Male,No,No,No,30,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Electronic check,70.4,2044.75,No,0,68,3380,,0.14697940795274445
6656-JWRQX,1,United States,California,San Diego,92124,"32.827238, -117.089287",32.827238,-117.089287,Female,No,No,No,1,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,30.55,30.55,No,0,57,5565,,0.4055221746872732
6473-ULUHT,1,United States,California,San Diego,92126,"32.886925, -117.152162",32.886925,-117.152162,Male,No,Yes,Yes,16,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,84.9,1398.25,No,0,43,2269,,0.4014891989655547
7688-AWMDX,1,United States,California,San Diego,92131,"32.89325, -117.087091",32.89325,-117.087091,Male,No,Yes,No,71,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),54.5,3778.2,No,0,57,4957,,0.006489336511724657
2842-BCQGE,1,United States,California,San Diego,92139,"32.677716, -117.047666",32.677716,-117.047666,Male,No,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.35,3161.4,No,0,33,4898,,0.2603126723191044
7244-QWYHG,1,United States,California,San Diego,92154,"32.578103, -117.012975",32.578103,-117.012975,Male,No,Yes,No,50,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),44.45,2188.45,No,0,54,5363,,0.035155850923790165
5312-UXESG,1,United States,California,Indio,92203,"33.752938, -116.230055",33.752938,-116.230055,Female,No,No,No,41,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),98.05,3990.6,No,0,58,5614,,0.3589721374592596
2150-WLKUW,1,United States,California,Banning,92220,"33.936298, -116.849577",33.936298,-116.849577,Female,No,Yes,No,40,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),63.9,2635.0,No,0,41,2654,,0.07017184296847888
7159-FVYPK,1,United States,California,Beaumont,92223,"33.946982, -116.977672",33.946982,-116.977672,Female,No,Yes,Yes,3,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.15,235.0,No,0,22,2301,,0.40053260388685796
7032-LMBHI,1,United States,California,Blythe,92225,"33.674583, -114.71612",33.674583,-114.71612,Female,No,No,No,37,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),64.65,2347.85,No,0,45,5255,,0.07576811649618818
6088-BXMRG,1,United States,California,Cabazon,92230,"33.929812, -116.76058",33.929812,-116.76058,Female,No,Yes,Yes,32,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.85,3089.6,No,0,25,3149,,0.5220675688959983
4821-SJHJV,1,United States,California,Calipatria,92233,"33.143826, -115.497485",33.143826,-115.497485,Female,No,Yes,Yes,32,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,89.6,2901.8,No,0,54,4444,,0.5106069689266982
7346-MEDWM,1,United States,California,Cathedral City,92234,"33.829583, -116.474131",33.829583,-116.474131,Female,No,No,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,83.25,4949.1,No,0,32,4094,,0.29113109164954315
1137-DGOWI,1,United States,California,Coachella,92236,"33.680031, -116.171678",33.680031,-116.171678,Female,No,Yes,No,30,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),70.25,2198.9,No,0,66,5417,,0.1057240878658035
3812-LRZIR,1,United States,California,Desert Hot Springs,92240,"33.948558, -116.516976",33.948558,-116.516976,Female,No,Yes,Yes,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,24.5,761.95,No,0,67,2645,,0.021240538650022855
9483-GCPWE,1,United States,California,Earp,92242,"34.137742, -114.36514",34.137742,-114.36514,Male,No,No,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,190.25,No,0,20,3444,,0.07614079900410231
4227-OJHAL,1,United States,California,El Centro,92243,"32.770393, -115.60915",32.770393,-115.60915,Female,No,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),73.0,5163.0,No,0,67,4156,,0.028078960580487488
9220-CXRSC,1,United States,California,Heber,92249,"32.730583, -115.501083",32.730583,-115.501083,Female,No,Yes,Yes,69,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),61.4,4059.85,No,0,80,5266,,0.007202351224122288
4993-JCRGJ,1,United States,California,Holtville,92250,"32.811001, -115.152865",32.811001,-115.152865,Male,No,No,No,26,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,84.3,2281.6,No,0,66,5471,,0.4167715239416999
9537-JALFH,1,United States,California,Imperial,92251,"32.858595, -115.662709",32.858595,-115.662709,Male,No,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.9,1356.7,No,0,54,6058,,0.0013288617232673325
6698-OXETB,1,United States,California,Joshua Tree,92252,"34.167236, -116.281511",34.167236,-116.281511,Male,No,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.4,231.45,No,0,51,5397,,0.02747759619851134
2103-ZRXFN,1,United States,California,La Quinta,92253,"33.695532, -116.310571",33.695532,-116.310571,Male,No,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.75,50.75,No,0,69,3631,,0.39705386667398174
3724-BSCVH,1,United States,California,Mecca,92254,"33.543835, -115.993906",33.543835,-115.993906,Male,No,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.45,242.4,No,0,54,4613,,0.07310412357932224
4877-TSOFF,1,United States,California,Morongo Valley,92256,"34.097863, -116.594561",34.097863,-116.594561,Female,No,Yes,Yes,55,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),75.75,4264.25,No,0,51,4489,,0.04911158704202804
9209-NWPGU,1,United States,California,Niland,92257,"33.345825, -115.596574",33.345825,-115.596574,Male,No,No,No,44,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,No,Electronic check,65.4,2774.55,No,0,76,5827,,0.08677884925716675
7306-YDSOI,1,United States,California,Ocotillo,92259,"32.698964, -115.886656",32.698964,-115.886656,Male,No,Yes,Yes,69,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),59.75,4069.9,No,0,39,4665,,0.008018218042698038
5288-AHOUP,1,United States,California,Palm Desert,92260,"33.694501, -116.412711",33.694501,-116.412711,Male,Yes,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.5,874.2,No,0,51,4333,,0.6569919788626987
0655-YDGFJ,1,United States,California,Palm Springs,92264,"33.745746, -116.514215",33.745746,-116.514215,Male,No,No,No,29,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),48.95,1323.7,No,0,66,4825,,0.17103916297313146
8468-EHYJA,1,United States,California,Palo Verde,92266,"33.3249, -114.758334",33.3249,-114.758334,Female,No,Yes,No,57,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.65,5497.05,No,0,42,5106,,0.35180801809964146
6823-SIDFQ,1,United States,California,Parker Dam,92267,"34.273872, -114.192901",34.273872,-114.192901,Male,No,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.25,534.7,No,0,67,5327,,0.028529625179909833
1097-FSPVW,1,United States,California,Pioneertown,92268,"34.201108, -116.593456",34.201108,-116.593456,Female,No,No,No,42,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),54.55,2455.05,No,0,72,5387,,0.10949683011920576
8328-SKJNO,1,United States,California,Seeley,92273,"32.790282, -115.689559",32.790282,-115.689559,Male,No,No,Yes,23,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),40.65,947.4,No,0,43,5230,,0.1112052788315866
7010-ZMVBF,1,United States,California,Thermal,92274,"33.53604, -116.119222",33.53604,-116.119222,Female,No,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,357.0,No,0,71,2047,,0.09656048507200202
5201-CBWYG,1,United States,California,Salton City,92275,"33.28156, -115.955541",33.28156,-115.955541,Male,No,Yes,Yes,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.8,1476.25,No,0,53,5105,,0.0054876636218234845
